Member_number,Date,productId,items,productName,price,Category,TotalPrice,Transactions_id
2054,2015-12-15,7,3,citrus fruit,1.5,Fresh Food,4.5,3934
3761,2015-09-26,50,2,bottled beer,1.8,Beverages,3.6,10295
4947,2015-09-14,68,2,photo/film,11.9,Household & Hygiene,23.8,14789
1032,2015-06-15,38,1,soda,0.8,Beverages,0.8,118
3353,2015-08-14,19,2,sausage,3.1,Fresh Food,6.2,8753
4466,2015-08-20,2,2,whole milk,1.8,Dairy,3.6,12965
2081,2015-01-22,7,2,citrus fruit,1.5,Fresh Food,3.0,4049
2162,2015-06-19,104,1,cat food,11.2,Pet Care,11.2,4328
3719,2015-12-17,5,3,rolls/buns,1.2,Bakery & Sweets,3.5999999999999996,10126
3153,2015-04-28,154,3,cake bar,2.4,Bakery & Sweets,7.199999999999999,8028
4462,2015-04-02,18,2,yogurt,2.2,Dairy,4.4,12945
2420,2015-09-27,9,1,frankfurter,5.5,Fresh Food,5.5,5280
3971,2015-06-17,19,2,sausage,3.1,Fresh Food,6.2,11082
1611,2015-02-26,36,3,frozen meals,9.7,Frozen & Processed Food,29.099999999999998,2233
1225,2015-02-26,2,1,whole milk,1.8,Dairy,1.8,816
1554,2015-05-21,19,3,sausage,3.1,Fresh Food,9.3,2023
4624,2015-11-27,23,3,pork,7.2,Fresh Food,21.6,13551
3337,2015-06-10,22,1,root vegetables,1.8,Fresh Food,1.8,8698
2265,2015-09-25,115,1,waffles,2.5,Bakery & Sweets,2.5,4713
4999,2015-01-24,26,2,berries,10.8,Fresh Food,21.6,14959
4102,2015-11-03,21,2,hamburger meat,12.3,Fresh Food,24.6,11519
3853,2015-07-04,115,3,waffles,2.5,Bakery & Sweets,7.5,10643
2265,2015-06-13,10,1,chicken,7.2,Fresh Food,7.2,4712
2452,2015-08-11,10,1,chicken,7.2,Fresh Food,7.2,5417
2829,2015-12-19,9,2,frankfurter,5.5,Fresh Food,11.0,6827
3926,2015-08-20,141,3,cooking chocolate,7.2,Bakery & Sweets,21.6,10918
3960,2015-10-21,23,3,pork,7.2,Fresh Food,21.6,11040
3980,2015-09-16,22,2,root vegetables,1.8,Fresh Food,3.6,11115
1116,2015-01-29,60,1,cream cheese,6.3,Dairy,6.3,427
2663,2015-10-21,14,2,chocolate,11.5,Bakery & Sweets,23.0,6197
2164,2015-11-24,20,2,brown bread,0.8,Bakery & Sweets,1.6,4336
3950,2015-05-12,10,2,chicken,7.2,Fresh Food,14.4,11000
1252,2015-04-13,30,2,turkey,12.5,Fresh Food,25.0,920
4804,2015-12-27,4,1,other vegetables,0.8,Fresh Food,0.8,14268
4041,2015-09-07,40,2,grapes,9.4,Fresh Food,18.8,11312
1894,2015-08-04,33,1,frozen potato products,3.0,Frozen & Processed Food,3.0,3324
4977,2015-08-20,52,2,dog food,12.6,Pet Care,25.2,14895
2171,2015-09-03,21,3,hamburger meat,12.3,Fresh Food,36.900000000000006,4368
3417,2015-12-15,1,1,tropical fruit,7.8,Fresh Food,7.8,8974
1175,2015-06-10,7,3,citrus fruit,1.5,Fresh Food,4.5,645
4946,2015-02-17,19,2,sausage,3.1,Fresh Food,6.2,14785
4662,2015-06-27,3,2,pip fruit,3.0,Fresh Food,6.0,13701
2869,2015-12-10,1,2,tropical fruit,7.8,Fresh Food,15.6,6981
4053,2015-03-22,9,1,frankfurter,5.5,Fresh Food,5.5,11349
4574,2015-11-30,19,3,sausage,3.1,Fresh Food,9.3,13368
1110,2015-11-15,78,1,baking powder,1.8,Pantry Staples,1.8,398
4700,2015-03-04,17,1,bottled water,0.5,Beverages,0.5,13874
2565,2015-04-29,22,2,root vegetables,1.8,Fresh Food,3.6,5834
2468,2015-03-13,50,3,bottled beer,1.8,Beverages,5.4,5471
4836,2015-11-13,108,2,zwieback,12.3,Snacks,24.6,14397
3504,2015-09-22,22,1,root vegetables,1.8,Fresh Food,1.8,9304
1333,2015-04-03,19,2,sausage,3.1,Fresh Food,6.2,1210
4039,2015-12-27,54,3,condensed milk,3.5,Dairy,10.5,11306
2077,2015-05-15,7,2,citrus fruit,1.5,Fresh Food,3.0,4036
3519,2015-12-13,4,3,other vegetables,0.8,Fresh Food,2.4000000000000004,9365
2989,2015-01-30,82,3,pet care,5.8,Pet Care,17.4,7408
3737,2015-05-05,18,2,yogurt,2.2,Dairy,4.4,10190
3558,2015-09-19,3,1,pip fruit,3.0,Fresh Food,3.0,9518
3036,2015-07-13,2,2,whole milk,1.8,Dairy,3.6,7583
3180,2015-07-03,4,1,other vegetables,0.8,Fresh Food,0.8,8118
2978,2015-05-09,57,1,meat,8.5,Fresh Food,8.5,7370
3985,2015-10-23,2,2,whole milk,1.8,Dairy,3.6,11133
4903,2015-12-08,5,1,rolls/buns,1.2,Bakery & Sweets,1.2,14636
2835,2015-10-09,29,1,ham,15.2,Fresh Food,15.2,6847
3783,2015-06-22,155,2,honey,9.7,Bakery & Sweets,19.4,10387
1486,2015-12-14,10,2,chicken,7.2,Fresh Food,14.4,1780
4589,2015-10-08,56,2,white wine,14.2,Beverages,28.4,13418
1132,2015-02-19,103,1,semi-finished bread,1.1,Frozen & Processed Food,1.1,478
4827,2015-11-27,9,3,frankfurter,5.5,Fresh Food,16.5,14360
3361,2015-06-28,4,1,other vegetables,0.8,Fresh Food,0.8,8790
4681,2015-09-11,2,3,whole milk,1.8,Dairy,5.4,13778
4197,2015-10-26,19,2,sausage,3.1,Fresh Food,6.2,11915
3701,2015-01-22,1,3,tropical fruit,7.8,Fresh Food,23.4,10065
4195,2015-10-01,4,2,other vegetables,0.8,Fresh Food,1.6,11903
3429,2015-04-01,38,2,soda,0.8,Beverages,1.6,9009
2430,2015-01-20,15,3,specialty bar,5.2,Bakery & Sweets,15.600000000000001,5315
4330,2015-04-08,23,2,pork,7.2,Fresh Food,14.4,12459
1783,2015-03-18,11,3,butter,3.2,Dairy,9.600000000000001,2886
4025,2015-11-04,18,2,yogurt,2.2,Dairy,4.4,11262
3399,2015-07-19,1,1,tropical fruit,7.8,Fresh Food,7.8,8906
4766,2015-01-03,50,1,bottled beer,1.8,Beverages,1.8,14121
3562,2015-08-13,19,2,sausage,3.1,Fresh Food,6.2,9537
2447,2015-01-21,40,2,grapes,9.4,Fresh Food,18.8,5396
1396,2015-07-22,23,3,pork,7.2,Fresh Food,21.6,1446
4633,2015-04-26,7,1,citrus fruit,1.5,Fresh Food,1.5,13580
4695,2015-01-05,18,3,yogurt,2.2,Dairy,6.6000000000000005,13849
1706,2015-08-14,111,2,brandy,15.8,Beverages,31.6,2580
3872,2015-11-23,30,2,turkey,12.5,Fresh Food,25.0,10718
1444,2015-10-14,2,3,whole milk,1.8,Dairy,5.4,1617
4753,2015-11-08,48,2,finished products,6.5,Frozen & Processed Food,13.0,14078
4580,2015-11-29,66,1,onions,1.3,Fresh Food,1.3,13390
2516,2015-04-03,18,3,yogurt,2.2,Dairy,6.6000000000000005,5635
2415,2015-08-08,45,1,curd,9.8,Dairy,9.8,5267
3925,2015-03-25,8,1,beef,19.5,Fresh Food,19.5,10914
4996,2015-11-24,28,1,misc. beverages,1.2,Beverages,1.2,14951
4569,2015-07-27,19,3,sausage,3.1,Fresh Food,9.3,13344
3509,2015-04-11,7,2,citrus fruit,1.5,Fresh Food,3.0,9328
2252,2015-10-08,10,1,chicken,7.2,Fresh Food,7.2,4664
1634,2015-02-09,4,1,other vegetables,0.8,Fresh Food,0.8,2329
4112,2015-04-27,58,1,ice cream,1.8,Frozen & Processed Food,1.8,11570
4042,2015-08-08,19,2,sausage,3.1,Fresh Food,6.2,11315
4473,2015-06-26,1,2,tropical fruit,7.8,Fresh Food,15.6,12990
3878,2015-04-30,3,3,pip fruit,3.0,Fresh Food,9.0,10735
2266,2015-09-30,40,2,grapes,9.4,Fresh Food,18.8,4716
3304,2015-11-30,26,3,berries,10.8,Fresh Food,32.400000000000006,8576
3757,2015-02-04,17,3,bottled water,0.5,Beverages,1.5,10268
3440,2015-12-21,23,3,pork,7.2,Fresh Food,21.6,9049
4328,2015-02-04,23,3,pork,7.2,Fresh Food,21.6,12452
3737,2015-12-06,19,3,sausage,3.1,Fresh Food,9.3,10194
3948,2015-06-15,5,1,rolls/buns,1.2,Bakery & Sweets,1.2,10993
3682,2015-03-05,2,2,whole milk,1.8,Dairy,3.6,9990
2827,2015-10-31,8,1,beef,19.5,Fresh Food,19.5,6824
2650,2015-10-05,8,3,beef,19.5,Fresh Food,58.5,6146
1360,2015-12-16,29,2,ham,15.2,Fresh Food,30.4,1305
3679,2015-12-23,4,1,other vegetables,0.8,Fresh Food,0.8,9976
4137,2015-03-07,21,1,hamburger meat,12.3,Fresh Food,12.3,11673
4235,2015-12-19,26,3,berries,10.8,Fresh Food,32.400000000000006,12070
3193,2015-01-31,19,1,sausage,3.1,Fresh Food,3.1,8176
1332,2015-12-02,7,1,citrus fruit,1.5,Fresh Food,1.5,1205
4821,2015-11-28,2,1,whole milk,1.8,Dairy,1.8,14333
1837,2015-07-09,7,1,citrus fruit,1.5,Fresh Food,1.5,3099
3665,2015-09-23,17,1,bottled water,0.5,Beverages,0.5,9922
2659,2015-05-08,19,3,sausage,3.1,Fresh Food,9.3,6178
1322,2015-01-09,57,3,meat,8.5,Fresh Food,25.5,1163
1599,2015-05-29,1,1,tropical fruit,7.8,Fresh Food,7.8,2186
2933,2015-04-06,3,3,pip fruit,3.0,Fresh Food,9.0,7199
3963,2015-02-21,4,3,other vegetables,0.8,Fresh Food,2.4000000000000004,11054
4178,2015-06-03,26,2,berries,10.8,Fresh Food,21.6,11827
1052,2015-10-27,4,1,other vegetables,0.8,Fresh Food,0.8,196
4693,2015-08-18,9,3,frankfurter,5.5,Fresh Food,16.5,13837
1329,2015-02-02,19,3,sausage,3.1,Fresh Food,9.3,1192
3128,2015-06-13,57,1,meat,8.5,Fresh Food,8.5,7935
1175,2015-06-30,18,2,yogurt,2.2,Dairy,4.4,648
2211,2015-03-31,25,1,canned beer,1.1,Beverages,1.1,4512
2093,2015-06-12,2,2,whole milk,1.8,Dairy,3.6,4095
4284,2015-10-14,19,1,sausage,3.1,Fresh Food,3.1,12256
4449,2015-03-30,9,1,frankfurter,5.5,Fresh Food,5.5,12900
4269,2015-04-01,9,1,frankfurter,5.5,Fresh Food,5.5,12198
1962,2015-04-05,19,1,sausage,3.1,Fresh Food,3.1,3591
2250,2015-10-04,7,2,citrus fruit,1.5,Fresh Food,3.0,4655
1743,2015-11-13,36,2,frozen meals,9.7,Frozen & Processed Food,19.4,2721
1583,2015-07-28,19,3,sausage,3.1,Fresh Food,9.3,2127
4295,2015-10-26,2,1,whole milk,1.8,Dairy,1.8,12307
1183,2015-06-29,29,2,ham,15.2,Fresh Food,30.4,675
2729,2015-03-21,85,2,cling film/bags,2.2,Household & Hygiene,4.4,6444
4035,2015-08-03,10,2,chicken,7.2,Fresh Food,14.4,11288
1608,2015-08-06,32,1,red/blush wine,12.2,Beverages,12.2,2217
1793,2015-07-03,10,3,chicken,7.2,Fresh Food,21.6,2924
2210,2015-07-09,21,2,hamburger meat,12.3,Fresh Food,24.6,4505
1885,2015-07-03,17,1,bottled water,0.5,Beverages,0.5,3280
1078,2015-10-28,45,2,curd,9.8,Dairy,19.6,284
1016,2015-09-30,9,2,frankfurter,5.5,Fresh Food,11.0,69
3077,2015-05-29,30,3,turkey,12.5,Fresh Food,37.5,7733
3551,2015-05-01,1,2,tropical fruit,7.8,Fresh Food,15.6,9492
1158,2015-10-17,4,2,other vegetables,0.8,Fresh Food,1.6,578
2443,2015-06-20,3,1,pip fruit,3.0,Fresh Food,3.0,5380
1395,2015-01-15,57,1,meat,8.5,Fresh Food,8.5,1440
2454,2015-11-10,19,3,sausage,3.1,Fresh Food,9.3,5428
3472,2015-04-30,129,1,mayonnaise,1.8,Specialty & Seasonal,1.8,9167
3547,2015-11-28,38,1,soda,0.8,Beverages,0.8,9473
1038,2015-02-21,23,3,pork,7.2,Fresh Food,21.6,142
3915,2015-09-11,5,2,rolls/buns,1.2,Bakery & Sweets,2.4,10871
2719,2015-04-19,38,3,soda,0.8,Beverages,2.4000000000000004,6417
2234,2015-12-23,2,1,whole milk,1.8,Dairy,1.8,4595
1565,2015-12-14,26,3,berries,10.8,Fresh Food,32.400000000000006,2053
1328,2015-03-24,29,2,ham,15.2,Fresh Food,30.4,1191
3398,2015-01-18,5,3,rolls/buns,1.2,Bakery & Sweets,3.5999999999999996,8903
3687,2015-02-12,5,1,rolls/buns,1.2,Bakery & Sweets,1.2,10014
2448,2015-06-08,66,1,onions,1.3,Fresh Food,1.3,5400
2652,2015-12-26,2,3,whole milk,1.8,Dairy,5.4,6154
1385,2015-11-19,18,2,yogurt,2.2,Dairy,4.4,1404
2960,2015-08-31,5,3,rolls/buns,1.2,Bakery & Sweets,3.5999999999999996,7312
2736,2015-03-02,2,2,whole milk,1.8,Dairy,3.6,6465
1768,2015-04-21,5,2,rolls/buns,1.2,Bakery & Sweets,2.4,2822
2002,2015-10-20,5,3,rolls/buns,1.2,Bakery & Sweets,3.5999999999999996,3733
3046,2015-11-18,3,2,pip fruit,3.0,Fresh Food,6.0,7623
2284,2015-03-18,9,1,frankfurter,5.5,Fresh Food,5.5,4783
1708,2015-09-18,30,3,turkey,12.5,Fresh Food,37.5,2585
1952,2015-11-23,66,2,onions,1.3,Fresh Food,2.6,3563
3497,2015-09-08,8,1,beef,19.5,Fresh Food,19.5,9271
1479,2015-05-14,19,3,sausage,3.1,Fresh Food,9.3,1747
1237,2015-04-09,4,1,other vegetables,0.8,Fresh Food,0.8,863
4353,2015-08-24,10,1,chicken,7.2,Fresh Food,7.2,12549
3528,2015-08-18,19,1,sausage,3.1,Fresh Food,3.1,9401
2092,2015-09-04,1,2,tropical fruit,7.8,Fresh Food,15.6,4088
2514,2015-11-02,1,3,tropical fruit,7.8,Fresh Food,23.4,5627
4790,2015-05-16,3,3,pip fruit,3.0,Fresh Food,9.0,14217
1948,2015-08-25,18,2,yogurt,2.2,Dairy,4.4,3546
3581,2015-01-16,1,3,tropical fruit,7.8,Fresh Food,23.4,9603
4778,2015-03-26,38,1,soda,0.8,Beverages,0.8,14158
2601,2015-03-26,5,3,rolls/buns,1.2,Bakery & Sweets,3.5999999999999996,5971
4678,2015-03-31,54,2,condensed milk,3.5,Dairy,7.0,13766
3642,2015-02-24,69,1,domestic eggs,1.25,Fresh Food,1.25,9836
2957,2015-09-19,138,2,candles,2.7,Household & Hygiene,5.4,7294
4585,2015-09-28,16,1,butter milk,6.1,Dairy,6.1,13408
3637,2015-07-10,2,1,whole milk,1.8,Dairy,1.8,9819
1353,2015-02-09,8,3,beef,19.5,Fresh Food,58.5,1276
3257,2015-02-13,57,1,meat,8.5,Fresh Food,8.5,8412
2524,2015-09-10,7,2,citrus fruit,1.5,Fresh Food,3.0,5673
2035,2015-12-23,8,3,beef,19.5,Fresh Food,58.5,3854
3658,2015-09-26,64,2,UHT-milk,2.1,Dairy,4.2,9893
1901,2015-11-29,26,1,berries,10.8,Fresh Food,10.8,3353
3247,2015-01-13,5,2,rolls/buns,1.2,Bakery & Sweets,2.4,8366
4308,2015-01-24,2,2,whole milk,1.8,Dairy,3.6,12370
1305,2015-05-24,23,1,pork,7.2,Fresh Food,7.2,1111
1011,2015-12-09,138,3,candles,2.7,Household & Hygiene,8.100000000000001,45
2234,2015-07-29,23,2,pork,7.2,Fresh Food,14.4,4598
3744,2015-12-08,72,1,salt,0.7,Pantry Staples,0.7,10221
2903,2015-08-08,7,3,citrus fruit,1.5,Fresh Food,4.5,7088
3036,2015-07-12,4,3,other vegetables,0.8,Fresh Food,2.4000000000000004,7582
2465,2015-12-27,24,3,pastry,3.1,Bakery & Sweets,9.3,5459
1233,2015-03-20,115,2,waffles,2.5,Bakery & Sweets,5.0,845
1366,2015-05-29,45,2,curd,9.8,Dairy,19.6,1335
3741,2015-08-06,2,2,whole milk,1.8,Dairy,3.6,10207
2230,2015-05-28,19,3,sausage,3.1,Fresh Food,9.3,4577
1206,2015-05-15,38,2,soda,0.8,Beverages,1.6,751
3690,2015-04-24,58,1,ice cream,1.8,Frozen & Processed Food,1.8,10026
3620,2015-06-18,1,2,tropical fruit,7.8,Fresh Food,15.6,9770
4759,2015-02-20,29,2,ham,15.2,Fresh Food,30.4,14096
3543,2015-10-11,57,3,meat,8.5,Fresh Food,25.5,9454
2792,2015-07-29,26,2,berries,10.8,Fresh Food,21.6,6694
1929,2015-07-10,4,1,other vegetables,0.8,Fresh Food,0.8,3460
2433,2015-08-23,8,3,beef,19.5,Fresh Food,58.5,5333
4941,2015-01-15,50,1,bottled beer,1.8,Beverages,1.8,14768
3547,2015-10-07,11,3,butter,3.2,Dairy,9.600000000000001,9471
1290,2015-04-24,2,3,whole milk,1.8,Dairy,5.4,1059
4207,2015-08-28,7,2,citrus fruit,1.5,Fresh Food,3.0,11952
2107,2015-03-01,9,1,frankfurter,5.5,Fresh Food,5.5,4136
3050,2015-03-11,19,3,sausage,3.1,Fresh Food,9.3,7641
3814,2015-07-21,96,2,hygiene articles,7.5,Household & Hygiene,15.0,10498
4875,2015-09-13,9,3,frankfurter,5.5,Fresh Food,16.5,14545
3691,2015-08-08,71,3,shopping bags,5.12,Household & Hygiene,15.36,10028
2433,2015-03-14,8,3,beef,19.5,Fresh Food,58.5,5330
4757,2015-01-09,25,3,canned beer,1.1,Beverages,3.3000000000000003,14089
1407,2015-04-29,9,3,frankfurter,5.5,Fresh Food,16.5,1475
4718,2015-06-12,9,3,frankfurter,5.5,Fresh Food,16.5,13937
1240,2015-04-14,2,2,whole milk,1.8,Dairy,3.6,877
1792,2015-08-15,8,3,beef,19.5,Fresh Food,58.5,2922
4486,2015-11-09,25,1,canned beer,1.1,Beverages,1.1,13025
1757,2015-06-15,25,2,canned beer,1.1,Beverages,2.2,2777
2186,2015-07-01,2,1,whole milk,1.8,Dairy,1.8,4420
3752,2015-04-15,2,3,whole milk,1.8,Dairy,5.4,10250
3051,2015-11-29,29,1,ham,15.2,Fresh Food,15.2,7649
3688,2015-10-23,111,3,brandy,15.8,Beverages,47.400000000000006,10019
4676,2015-01-15,9,3,frankfurter,5.5,Fresh Food,16.5,13759
2142,2015-06-25,22,2,root vegetables,1.8,Fresh Food,3.6,4257
4939,2015-06-29,96,2,hygiene articles,7.5,Household & Hygiene,15.0,14758
1806,2015-07-06,21,3,hamburger meat,12.3,Fresh Food,36.900000000000006,2980
1595,2015-10-05,19,2,sausage,3.1,Fresh Food,6.2,2164
2086,2015-03-09,57,1,meat,8.5,Fresh Food,8.5,4067
4251,2015-10-03,1,2,tropical fruit,7.8,Fresh Food,15.6,12123
2689,2015-04-30,22,2,root vegetables,1.8,Fresh Food,3.6,6289
2560,2015-11-26,3,1,pip fruit,3.0,Fresh Food,3.0,5814
2393,2015-04-17,18,2,yogurt,2.2,Dairy,4.4,5184
1669,2015-08-19,22,3,root vegetables,1.8,Fresh Food,5.4,2463
3500,2015-04-21,25,1,canned beer,1.1,Beverages,1.1,9290
1213,2015-03-03,23,3,pork,7.2,Fresh Food,21.6,774
4598,2015-11-18,22,1,root vegetables,1.8,Fresh Food,1.8,13458
1404,2015-05-03,19,3,sausage,3.1,Fresh Food,9.3,1463
1758,2015-02-26,14,3,chocolate,11.5,Bakery & Sweets,34.5,2783
1265,2015-03-07,7,2,citrus fruit,1.5,Fresh Food,3.0,959
1006,2015-06-14,10,3,chicken,7.2,Fresh Food,21.6,32
2779,2015-10-17,2,2,whole milk,1.8,Dairy,3.6,6640
4457,2015-09-03,13,1,packaged fruit/vegetables,3.5,Fresh Food,3.5,12929
2532,2015-07-06,2,3,whole milk,1.8,Dairy,5.4,5698
2811,2015-02-23,8,3,beef,19.5,Fresh Food,58.5,6776
4004,2015-05-10,29,1,ham,15.2,Fresh Food,15.2,11185
1737,2015-05-09,44,1,newspapers,3.2,Specialty & Seasonal,3.2,2693
3266,2015-10-25,9,3,frankfurter,5.5,Fresh Food,16.5,8445
4981,2015-01-10,2,1,whole milk,1.8,Dairy,1.8,14901
1934,2015-08-06,19,2,sausage,3.1,Fresh Food,6.2,3489
2512,2015-01-19,69,1,domestic eggs,1.25,Fresh Food,1.25,5618
3400,2015-03-04,136,1,dishes,6.8,Specialty & Seasonal,6.8,8908
4301,2015-05-01,23,3,pork,7.2,Fresh Food,21.6,12332
2997,2015-12-30,1,2,tropical fruit,7.8,Fresh Food,15.6,7444
1098,2015-08-05,18,1,yogurt,2.2,Dairy,2.2,348
2208,2015-07-30,21,2,hamburger meat,12.3,Fresh Food,24.6,4498
3672,2015-05-28,25,2,canned beer,1.1,Beverages,2.2,9950
3651,2015-01-24,82,2,pet care,5.8,Pet Care,11.6,9869
3957,2015-05-15,8,3,beef,19.5,Fresh Food,58.5,11023
2986,2015-01-11,10,1,chicken,7.2,Fresh Food,7.2,7400
4433,2015-05-25,18,3,yogurt,2.2,Dairy,6.6000000000000005,12836
3822,2015-05-27,35,1,sugar,1.2,Bakery & Sweets,1.2,10530
4588,2015-04-30,44,1,newspapers,3.2,Specialty & Seasonal,3.2,13416
2622,2015-07-17,59,3,hard cheese,4.5,Dairy,13.5,6049
2117,2015-05-02,8,2,beef,19.5,Fresh Food,39.0,4169
1780,2015-07-12,49,2,beverages,1.1,Beverages,2.2,2869
3819,2015-04-12,8,1,beef,19.5,Fresh Food,19.5,10518
1884,2015-12-11,5,3,rolls/buns,1.2,Bakery & Sweets,3.5999999999999996,3279
2595,2015-01-23,2,2,whole milk,1.8,Dairy,3.6,5949
3046,2015-03-31,10,2,chicken,7.2,Fresh Food,14.4,7626
3228,2015-01-26,19,1,sausage,3.1,Fresh Food,3.1,8307
2251,2015-06-23,7,1,citrus fruit,1.5,Fresh Food,1.5,4659
2368,2015-11-11,32,3,red/blush wine,12.2,Beverages,36.599999999999994,5099
2573,2015-01-03,2,1,whole milk,1.8,Dairy,1.8,5856
4701,2015-04-30,3,2,pip fruit,3.0,Fresh Food,6.0,13880
4384,2015-05-25,30,2,turkey,12.5,Fresh Food,25.0,12662
1998,2015-05-18,9,2,frankfurter,5.5,Fresh Food,11.0,3718
4583,2015-02-23,25,2,canned beer,1.1,Beverages,2.2,13398
2043,2015-04-21,24,3,pastry,3.1,Bakery & Sweets,9.3,3891
2201,2015-05-22,17,3,bottled water,0.5,Beverages,1.5,4475
3522,2015-09-23,2,1,whole milk,1.8,Dairy,1.8,9377
3922,2015-08-28,7,1,citrus fruit,1.5,Fresh Food,1.5,10906
2636,2015-09-11,2,1,whole milk,1.8,Dairy,1.8,6100
1092,2015-07-27,50,3,bottled beer,1.8,Beverages,5.4,328
2711,2015-09-13,61,2,liquor,8.5,Beverages,17.0,6378
3899,2015-04-22,45,1,curd,9.8,Dairy,9.8,10804
4372,2015-07-30,4,2,other vegetables,0.8,Fresh Food,1.6,12621
4576,2015-08-05,93,1,nuts/prunes,6.2,Fresh Food,6.2,13373
4953,2015-10-10,4,1,other vegetables,0.8,Fresh Food,0.8,14813
4692,2015-10-27,64,1,UHT-milk,2.1,Dairy,2.1,13831
1170,2015-11-12,23,1,pork,7.2,Fresh Food,7.2,626
2625,2015-04-08,19,1,sausage,3.1,Fresh Food,3.1,6058
2394,2015-08-30,49,2,beverages,1.1,Beverages,2.2,5196
4277,2015-02-18,24,1,pastry,3.1,Bakery & Sweets,3.1,12235
3170,2015-01-17,22,2,root vegetables,1.8,Fresh Food,3.6,8088
2229,2015-10-25,22,3,root vegetables,1.8,Fresh Food,5.4,4571
2944,2015-02-01,8,1,beef,19.5,Fresh Food,19.5,7240
2582,2015-03-06,105,2,bathroom cleaner,5.8,Household & Hygiene,11.6,5893
1373,2015-05-10,18,3,yogurt,2.2,Dairy,6.6000000000000005,1354
1366,2015-10-25,9,3,frankfurter,5.5,Fresh Food,16.5,1334
3469,2015-05-10,31,3,curd cheese,9.2,Dairy,27.599999999999998,9155
4012,2015-05-16,2,2,whole milk,1.8,Dairy,3.6,11209
2031,2015-02-26,40,1,grapes,9.4,Fresh Food,9.4,3842
2459,2015-09-16,17,1,bottled water,0.5,Beverages,0.5,5441
4377,2015-02-23,16,2,butter milk,6.1,Dairy,12.2,12643
1534,2015-08-13,76,1,sliced cheese,4.2,Dairy,4.2,1962
2051,2015-07-23,12,2,fruit/vegetable juice,2.1,Beverages,4.2,3929
3430,2015-01-26,84,1,female sanitary products,2.5,Personal Care,2.5,9018
1567,2015-03-13,5,3,rolls/buns,1.2,Bakery & Sweets,3.5999999999999996,2068
2972,2015-05-21,25,1,canned beer,1.1,Beverages,1.1,7348
1287,2015-08-28,3,2,pip fruit,3.0,Fresh Food,6.0,1050
4776,2015-08-08,3,2,pip fruit,3.0,Fresh Food,6.0,14152
2271,2015-08-04,5,3,rolls/buns,1.2,Bakery & Sweets,3.5999999999999996,4734
4657,2015-08-15,8,2,beef,19.5,Fresh Food,39.0,13677
2344,2015-04-14,95,1,frozen fish,5.8,Frozen & Processed Food,5.8,5002
1482,2015-07-06,38,1,soda,0.8,Beverages,0.8,1759
1278,2015-12-09,25,3,canned beer,1.1,Beverages,3.3000000000000003,1005
4831,2015-11-13,1,2,tropical fruit,7.8,Fresh Food,15.6,14375
1819,2015-11-11,13,3,packaged fruit/vegetables,3.5,Fresh Food,10.5,3029
2687,2015-07-31,5,1,rolls/buns,1.2,Bakery & Sweets,1.2,6280
4468,2015-03-24,25,3,canned beer,1.1,Beverages,3.3000000000000003,12973
4760,2015-04-02,11,2,butter,3.2,Dairy,6.4,14098
2310,2015-03-24,26,3,berries,10.8,Fresh Food,32.400000000000006,4882
3924,2015-02-07,22,2,root vegetables,1.8,Fresh Food,3.6,10911
3517,2015-12-11,57,2,meat,8.5,Fresh Food,17.0,9352
3164,2015-09-30,20,1,brown bread,0.8,Bakery & Sweets,0.8,8065
3245,2015-05-17,7,1,citrus fruit,1.5,Fresh Food,1.5,8351
2629,2015-12-06,2,1,whole milk,1.8,Dairy,1.8,6071
1347,2015-09-15,38,2,soda,0.8,Beverages,1.6,1261
1216,2015-08-25,22,3,root vegetables,1.8,Fresh Food,5.4,785
4636,2015-04-10,1,2,tropical fruit,7.8,Fresh Food,15.6,13589
1197,2015-11-22,22,1,root vegetables,1.8,Fresh Food,1.8,721
1100,2015-03-12,40,1,grapes,9.4,Fresh Food,9.4,358
2054,2015-12-15,70,3,margarine,3.5,Pantry Staples,10.5,3934
3761,2015-09-26,8,1,beef,19.5,Fresh Food,19.5,10295
4947,2015-09-14,18,1,yogurt,2.2,Dairy,2.2,14789
1032,2015-06-15,11,1,butter,3.2,Dairy,3.2,118
3353,2015-08-14,5,3,rolls/buns,1.2,Bakery & Sweets,3.5999999999999996,8753
4466,2015-08-20,29,2,ham,15.2,Fresh Food,30.4,12965
2081,2015-01-22,9,1,frankfurter,5.5,Fresh Food,5.5,4049
1800,2015-05-02,22,3,root vegetables,1.8,Fresh Food,5.4,2961
3414,2015-10-23,20,1,brown bread,0.8,Bakery & Sweets,0.8,8965
2799,2015-08-12,21,3,hamburger meat,12.3,Fresh Food,36.900000000000006,6720
1634,2015-12-03,9,1,frankfurter,5.5,Fresh Food,5.5,2328
3481,2015-03-22,8,3,beef,19.5,Fresh Food,58.5,9201
3691,2015-08-24,22,1,root vegetables,1.8,Fresh Food,1.8,10031
2811,2015-02-11,16,2,butter milk,6.1,Dairy,12.2,6772
2758,2015-11-19,19,1,sausage,3.1,Fresh Food,3.1,6556
2872,2015-09-19,1,3,tropical fruit,7.8,Fresh Food,23.4,6994
3339,2015-10-08,25,1,canned beer,1.1,Beverages,1.1,8705
3483,2015-10-28,19,2,sausage,3.1,Fresh Food,6.2,9211
3255,2015-04-29,38,1,soda,0.8,Beverages,0.8,8406
3462,2015-11-15,1,3,tropical fruit,7.8,Fresh Food,23.4,9120
